K_max	beta	alpha	Best Sigma	Accuracy
50	5	2	-5.72171194591444	0.6571428571428571
50	10	1	-11.866271362128566	0.6428571428571429
50	10	2	-16.777623265884976	0.6428571428571429
60	1	1	0.9772551145430836	0.9857142857142858
60	1	2	-0.9725763609295538	0.9857142857142858
60	5	1	-0.9645936486784427	0.9857142857142858
60	5	2	-5.72171194591444	0.6571428571428571
60	10	1	-11.866271362128566	0.6428571428571429
60	10	2	-16.777623265884976	0.6428571428571429
70	1	1	0.9772551145430836	0.9857142857142858
70	1	2	-0.9725763609295538	0.9857142857142858
70	5	1	-0.9645936486784427	0.9857142857142858
70	5	2	-5.72171194591444	0.6571428571428571
70	10	1	-11.866271362128566	0.6428571428571429
70	10	2	-16.777623265884976	0.6428571428571429
80	1	1	0.9772551145430836	0.9857142857142858
80	1	2	-0.9725763609295538	0.9857142857142858
80	5	1	-0.9645936486784427	0.9857142857142858
80	5	2	-5.72171194591444	0.6571428571428571
80	10	1	-11.866271362128566	0.6428571428571429
80	10	2	-16.777623265884976	0.6428571428571429
90	1	1	0.9772551145430836	0.9857142857142858
90	1	2	-0.9725763609295538	0.9857142857142858
90	5	1	-0.9645936486784427	0.9857142857142858
90	5	2	-5.72171194591444	0.6571428571428571
90	10	1	-11.866271362128566	0.6428571428571429
90	10	2	-16.777623265884976	0.6428571428571429
100	1	1	0.9772551145430836	0.9857142857142858
100	1	2	-0.9725763609295538	0.9857142857142858
100	5	1	-0.9645936486784427	0.9857142857142858
100	5	2	-5.72171194591444	0.6571428571428571
100	10	1	-11.866271362128566	0.6428571428571429
100	10	2	-16.777623265884976	0.6428571428571429
