K_max	beta	alpha	Best Sigma	Accuracy
80	10	1	-1.0026231165339197	0.9618441971383148
80	10	2	0.9623171886478089	0.9634340222575517
90	1	1	-0.9748659117711653	0.9634340222575517
90	1	2	0.9474681038833198	0.9634340222575517
90	5	1	1.0231552736795617	0.9618441971383148
90	5	2	0.8575363473252438	0.9618441971383148
90	10	1	-1.0026231165339197	0.9618441971383148
90	10	2	0.9623171886478089	0.9634340222575517
100	1	1	-0.9748659117711653	0.9634340222575517
100	1	2	0.9474681038833198	0.9634340222575517
100	5	1	0.9528166802696265	0.9634340222575517
100	5	2	0.8575363473252438	0.9618441971383148
100	10	1	-1.0026231165339197	0.9618441971383148
100	10	2	0.9623171886478089	0.9634340222575517
---------
10	1	1	-1.006179648325562	0.9857142857142858
10	1	2	0.7912096381985858	0.9857142857142858
10	5	1	1.0231552736795617	0.9857142857142858
10	5	2	0.8575363473252438	0.9857142857142858
10	10	1	-0.8831006868923664	0.9857142857142858
10	10	2	-1.5655358321712378	0.9571428571428572
20	1	1	-0.9748659117711653	0.9857142857142858
20	1	2	1.0120531721809698	0.9857142857142858
20	5	1	1.0231552736795617	0.9857142857142858
20	5	2	0.8575363473252438	0.9857142857142858
20	10	1	-0.8831006868923664	0.9857142857142858
20	10	2	-1.5655358321712378	0.9571428571428572
30	1	1	-0.9748659117711653	0.9857142857142858
30	1	2	1.0120531721809698	0.9857142857142858
30	5	1	1.0231552736795617	0.9857142857142858
30	5	2	0.8575363473252438	0.9857142857142858
30	10	1	-1.0026231165339197	0.9857142857142858
30	10	2	-0.7932792688991129	0.9857142857142858
40	1	1	-0.9748659117711653	0.9857142857142858
40	1	2	1.0120531721809698	0.9857142857142858
40	5	1	1.0231552736795617	0.9857142857142858
40	5	2	0.8575363473252438	0.9857142857142858
40	10	1	-1.0026231165339197	0.9857142857142858
40	10	2	-1.0221354531125446	0.9857142857142858
50	1	1	-0.9748659117711653	0.9857142857142858
50	1	2	1.0120531721809698	0.9857142857142858
50	5	1	1.0231552736795617	0.9857142857142858
50	5	2	0.8575363473252438	0.9857142857142858
50	10	1	-1.0026231165339197	0.9857142857142858
50	10	2	-1.0221354531125446	0.9857142857142858
60	1	1	-0.9748659117711653	0.9857142857142858
60	1	2	1.0120531721809698	0.9857142857142858
60	5	1	1.0231552736795617	0.9857142857142858
60	5	2	0.8575363473252438	0.9857142857142858
60	10	1	-1.0026231165339197	0.9857142857142858
60	10	2	-1.0221354531125446	0.9857142857142858
70	1	1	-0.9748659117711653	0.9857142857142858
70	1	2	1.0120531721809698	0.9857142857142858
70	5	1	1.0231552736795617	0.9857142857142858
70	5	2	0.8575363473252438	0.9857142857142858
70	10	1	-1.0026231165339197	0.9857142857142858
70	10	2	-1.0221354531125446	0.9857142857142858
80	1	1	-0.9748659117711653	0.9857142857142858
80	1	2	0.9474681038833198	0.9857142857142858
80	5	1	1.0231552736795617	0.9857142857142858
80	5	2	0.8575363473252438	0.9857142857142858
80	10	1	-1.0026231165339197	0.9857142857142858
80	10	2	0.9623171886478089	0.9857142857142858
90	1	1	-0.9748659117711653	0.9857142857142858
90	1	2	0.9474681038833198	0.9857142857142858
90	5	1	1.0231552736795617	0.9857142857142858
90	5	2	0.8575363473252438	0.9857142857142858
90	10	1	-1.0026231165339197	0.9857142857142858
90	10	2	0.9623171886478089	0.9857142857142858
100	1	1	-0.9748659117711653	0.9857142857142858
100	1	2	0.9474681038833198	0.9857142857142858
100	5	1	0.9528166802696265	0.9857142857142858
100	5	2	0.8575363473252438	0.9857142857142858
100	10	1	-1.0026231165339197	0.9857142857142858
100	10	2	0.9623171886478089	0.9857142857142858
