K_max	beta	alpha	Best Sigma	Accuracy
10	5	2	-6.987130088105647	0.6428571428571429
10	10	1	-0.8755674823100172	0.9857142857142858
10	10	2	-4.402264418797627	0.7142857142857143
20	1	1	1.0063229163706024	0.9857142857142858
20	1	2	-0.9262806059711864	0.9857142857142858
20	5	1	-0.9550903887645246	0.9857142857142858
20	5	2	-3.3785835728091453	0.8
20	10	1	-0.8755674823100172	0.9857142857142858
20	10	2	-1.580553991194443	0.9571428571428572
30	1	1	1.0063229163706024	0.9857142857142858
30	1	2	-0.9752807719041222	0.9857142857142858
30	5	1	-0.9550903887645246	0.9857142857142858
30	5	2	-1.8898271574311676	0.9
30	10	1	-0.8755674823100172	0.9857142857142858
30	10	2	-0.74455965594567	0.9857142857142858
40	1	1	1.0063229163706024	0.9857142857142858
40	1	2	-0.9752807719041222	0.9857142857142858
40	5	1	-0.9550903887645246	0.9857142857142858
40	5	2	-1.0446938080136063	0.9857142857142858
40	10	1	0.9968412041458258	0.9857142857142858
40	10	2	-1.0539887994166186	0.9857142857142858
50	1	1	1.0063229163706024	0.9857142857142858
50	1	2	-0.9752807719041222	0.9857142857142858
50	5	1	-0.9550903887645246	0.9857142857142858
50	5	2	-1.0446938080136063	0.9857142857142858
50	10	1	0.9968412041458258	0.9857142857142858
50	10	2	-0.991429669582946	0.9857142857142858
60	1	1	1.0063229163706024	0.9857142857142858
60	1	2	-0.9752807719041222	0.9857142857142858
60	5	1	-0.9550903887645246	0.9857142857142858
60	5	2	-1.0446938080136063	0.9857142857142858
60	10	1	0.9968412041458258	0.9857142857142858
60	10	2	-0.991429669582946	0.9857142857142858
70	1	1	1.0063229163706024	0.9857142857142858
70	1	2	-0.9752807719041222	0.9857142857142858
70	5	1	-0.9550903887645246	0.9857142857142858
70	5	2	-1.0446938080136063	0.9857142857142858
70	10	1	0.9968412041458258	0.9857142857142858
70	10	2	-0.991429669582946	0.9857142857142858
80	1	1	1.0063229163706024	0.9857142857142858
80	1	2	-0.9752807719041222	0.9857142857142858
80	5	1	-0.9550903887645246	0.9857142857142858
80	5	2	-1.0446938080136063	0.9857142857142858
80	10	1	0.9968412041458258	0.9857142857142858
80	10	2	-0.991429669582946	0.9857142857142858
90	1	1	1.0063229163706024	0.9857142857142858
90	1	2	-0.9752807719041222	0.9857142857142858
90	5	1	-0.9550903887645246	0.9857142857142858
90	5	2	-1.0446938080136063	0.9857142857142858
90	10	1	0.9968412041458258	0.9857142857142858
90	10	2	-0.991429669582946	0.9857142857142858
100	1	1	1.0063229163706024	0.9857142857142858
100	1	2	-0.9752807719041222	0.9857142857142858
100	5	1	-0.9550903887645246	0.9857142857142858
100	5	2	-1.0446938080136063	0.9857142857142858
100	10	1	0.9968412041458258	0.9857142857142858
100	10	2	-0.991429669582946	0.9857142857142858
