-0.24793,-1.6241,-2.2118,4.7528,4.8269,-1.3431,-4.8528,-0.093075,-3.1498,-0.1948,3.9122,2.9416,4.3915,1.097,-1.1276,0.51398,4.9314,1
-1.4852,-0.45761,-0.40858,3.3189,-1.0339,-0.12303,-4.6255,3.096,0.53253,2.4284,3.8673,-1.3665,-4.4109,-0.082611,-2.096,1.0982,-2.1259,1
-1.463,-0.72746,0.45321,-2.0159,-3.1943,4.8838,-1.4567,-2.6954,-4.5832,-2.9184,4.0946,-0.87065,3.1652,2.9438,4.1322,-3.0625,3.1378,1
-0.12951,-0.24977,1.2666,4.6815,0.26394,2.2279,4.5969,-4.2777,-2.1793,-3.9747,-0.76196,0.17983,-2.4514,1.053,2.5495,-2.8333,3.2263,1
-1.117,-0.22805,-1.1289,4.9602,-3.5303,-3.3664,-2.0915,3.0998,-4.5021,-1.725,-0.055428,-4.6094,-1.8426,-4.2655,-0.39466,2.1484,2.4677,1
-0.62374,-2.1786,0.7798,3.1453,0.40068,4.7896,-0.47637,1.036,3.3763,3.2924,2.1995,0.87614,-2.401,-4.7431,1.4756,2.7091,-1.4129,1
-0.29577,-1.0348,3.7185,-4.4536,-4.9727,-0.44665,-1.4011,3.7663,-3.9432,2.5191,-2.1656,1.7643,4.0843,-0.25762,2.6956,-1.7925,1.2946,1
-0.89621,-0.31119,1.3631,2.3125,1.9065,1.2099,1.7737,-1.6274,3.0607,-4.0013,1.3113,-0.76194,-1.2434,4.0595,-0.03992,-0.2995,-4.0714,1
0.21853,-0.55996,4.1923,-3.0082,2.5268,2.7622,-1.9355,0.17339,3.1215,4.1622,3.6355,4.9754,0.1241,0.58951,1.7532,3.9767,0.047859,1
-1.5635,-0.44133,-1.4496,-1.9572,2.2814,-1.4449,-0.16515,-4.5499,4.2733,4.8313,-4.3843,3.5421,4.3187,0.44785,-1.7833,-4.3051,0.64095,1
-0.76709,-0.73702,4.0706,-0.30556,4.2987,3.6552,-3.4859,0.1096,-0.0078806,2.7184,-2.3065,-0.20551,0.54923,1.6781,-1.8017,-0.2177,-4.6963,1
-0.40395,-0.69808,-1.1999,3.3292,0.44067,-1.2587,3.2055,-1.5348,1.8878,4.2042,-4.9583,-2.8271,2.2852,3.5589,4.6679,0.16321,-1.5849,1
-0.78008,-0.45609,-3.4805,-1.2747,-2.9431,3.6622,4.1236,-3.4273,-0.65859,-3.7535,4.7153,3.4806,4.4513,2.5408,0.78439,-0.96684,2.9449,1
-0.65219,-0.8426,3.3127,-0.36293,4.5175,-3.925,-2.3366,-0.42947,4.789,3.6242,-4.8498,1.2562,-3.9681,-1.3676,4.5013,3.0434,-2.5711,1
-1.2678,-0.23514,1.2755,-3.2603,3.9827,3.9762,-1.7416,-2.1721,-0.2358,-3.6936,3.2713,-0.37039,-1.2767,3.3582,-2.6439,-3.8092,0.56195,1
-0.67589,-1.2847,-0.080762,0.45025,3.2636,3.4418,-0.38439,0.97519,-1.0702,1.515,-1.1239,-4.8965,3.1624,2.5173,0.38964,-4.2411,0.74247,1
-0.93168,-1.3044,3.1866,0.50546,-1.1592,-4.3139,3.4086,0.41746,-2.0241,-0.49605,0.86083,2.4559,-1.0784,-2.5188,-3.8118,2.0618,0.23294,1
-1.141,0.22266,-2.2975,-3.2223,0.30905,1.5564,-1.5047,-4.2386,0.34982,4.5861,0.28889,-4.1135,-4.147,3.0625,3.6857,3.104,-4.671,1
-0.38766,-0.71195,0.67249,-1.6517,-2.3691,-2.6978,-2.89,-3.9998,3.8453,1.4215,3.068,-1.1335,2.9039,3.5827,-2.4015,-3.4023,-1.1988,1
-1.742,-1.1731,-1.2761,4.0306,-0.33316,-2.8801,-0.48016,-0.55862,0.67169,0.83957,-4.8876,-1.2287,-2.2227,3.5239,2.5804,-4.9785,-4.84,1
-0.82451,-0.62177,4.2438,2.0091,2.3718,3.5567,1.6949,-1.1399,0.75756,3.2028,-1.8367,-3.8779,-0.076932,0.63621,-3.7036,-0.31392,0.4035,1
-0.69532,-1.4298,1.6823,4.5958,-2.2636,1.5068,0.66295,0.45679,-0.55998,2.9239,1.5037,3.2212,-0.29658,0.64651,3.6398,-3.1015,4.1057,1
0.010956,-0.73608,1.7294,-1.9907,2.9626,0.542,0.61259,2.8335,-0.74088,-0.17592,-4.5185,4.7111,-3.6903,-3.5463,-2.5661,-0.30626,4.6308,1
-1.5004,-0.22661,-1.3089,-4.8823,4.6477,2.4177,-1.0874,4.3003,-1.5568,-3.6763,2.3784,-1.8414,-3.6209,4.8308,-2.5038,3.5772,2.8856,1
-1.3524,-0.70127,-4.7926,0.53247,-0.40948,2.4374,-2.1153,-1.6119,1.4246,-0.37588,-1.9147,4.9944,3.4713,-4.285,4.0298,-1.2313,2.2869,1
0.17236,-0.5071,0.7714,2.3746,4.8379,2.33,2.3033,-0.87102,-0.11501,1.3587,3.5447,2.8285,4.6588,-3.5549,4.2457,4.4455,-1.1387,1
-1.647,-0.97032,4.0395,-1.9405,-3.1128,-0.41011,-0.73004,3.8887,0.7402,-0.92546,0.82069,-4.9199,-0.42635,1.0119,-0.47017,-4.2275,1.185,1
-0.81085,-0.51001,1.525,3.3517,1.3986,0.84376,-0.99797,-3.9958,4.395,3.4501,-2.9606,-2.5722,3.6713,-4.4494,0.21245,0.85162,4.0149,1
-0.23455,-2.0793,3.0466,0.25013,-2.8762,-1.0352,4.9055,-0.017712,1.7372,-4.0182,-0.35167,0.31401,-1.7562,2.6927,-4.6697,4.4546,-0.4804,1
-1.4521,-0.699,1.4592,-3.1498,-4.769,-0.87304,-0.069052,-2.9691,1.4662,-1.3421,-3.1687,-0.60179,4.1337,-1.7819,-3.4186,4.8607,3.7383,1
-0.47091,-0.12138,3.4088,3.9662,-4.0607,-0.43839,-0.21697,-0.53347,1.7122,1.2651,3.7488,3.7335,1.5525,1.331,1.4204,0.45579,2.6731,1
-1.3878,-1.4955,-2.5627,0.64417,0.84487,-3.7269,0.25009,-2.3573,0.08535,-3.4272,-2.9115,-0.18996,-3.613,1.2011,-1.4542,-4.0065,-4.5452,1
0.61242,-1.0842,1.5119,-1.2117,2.2206,-2.0038,4.1254,1.6609,3.3155,-1.9808,2.6787,2.7052,3.5908,1.2893,0.27282,-2.9939,0.025131,1
-1.6361,-1.2533,4.9126,1.6315,-3.0466,-4.7014,-2.686,-1.4905,-3.4087,-3.5091,-3.861,3.4573,-3.6531,3.8981,2.195,1.0839,4.8364,1
-0.086016,-1.529,3.4099,1.3544,3.951,1.5801,4.6279,3.4142,2.5584,0.88111,-4.5328,-4.4759,-1.2907,4.9905,-3.3962,3.4329,-3.4196,1
-1.6793,-1.1749,3.9364,-4.5074,-1.2296,1.7854,-0.089078,3.3123,-0.70918,3.757,-1.2039,3.0415,2.5047,1.6858,3.0666,-0.22152,-3.8973,1
-0.87662,-1.0024,4.8356,-0.99903,-0.66552,3.4116,-2.966,-3.0618,-1.3593,0.22638,3.3696,-3.2971,-4.5374,0.22437,3.8085,-1.7946,4.8519,1
-0.52267,-1.3986,-1.7504,3.4559,1.7793,1.4839,-0.38026,-1.3703,-1.1577,-2.9357,1.7417,2.4492,-0.88527,4.3825,2.074,3.74,-0.8725,1
-0.14844,-0.1904,-1.9872,3.0393,-4.7411,-2.782,-0.87458,0.54282,1.433,-0.90986,-0.80293,-0.13747,-0.30801,0.71779,-3.8658,1.1042,0.73594,1
-0.37235,-1.0328,-0.81489,-0.16609,-0.82919,-4.5618,3.6116,-3.5637,-1.8744,-3.449,1.6773,4.7191,4.8683,-4.4848,-2.3226,-4.0356,-0.055189,1
-0.39676,-0.94088,2.2548,2.5994,2.0292,-1.4297,-0.45558,-0.7154,4.5925,-2.8332,-4.3552,3.7496,-3.5428,3.4801,3.718,4.5075,0.94109,1
-1.4573,-0.28129,0.88974,0.46493,-3.4338,-4.0205,-3.6418,-2.7137,-1.0365,-1.0665,-3.6538,0.79979,2.9845,-2.9444,0.80582,4.3651,-2.4063,1
-0.96266,-0.076527,2.8434,3.8073,-0.34762,0.82925,-1.8457,-3.8692,-3.6719,-3.1411,0.24435,-0.59525,-3.0786,4.8127,2.7762,2.9908,2.3807,1
-1.0749,-1.2562,1.7995,-2.2025,3.7232,-1.5349,4.9547,0.031814,-1.7168,3.9002,3.7128,-3.5488,-0.25959,-4.585,3.0762,4.2384,-2.3456,1
-1.4089,-0.83764,4.5681,-0.26466,-4.0108,3.9278,4.5047,4.3416,2.6507,3.0761,2.3858,1.8588,-3.6901,-3.321,-2.6304,-2.3473,1.5143,1
-0.83907,-0.61358,-3.3961,4.6618,-1.6244,-1.5786,-0.30596,0.40704,1.6486,3.427,2.574,0.45441,3.3226,2.4468,1.732,-4.9642,-3.9056,1
-1.4738,-0.54565,4.829,3.0925,-2.0895,0.57782,0.31464,-2.2069,2.7189,1.4532,-1.9814,4.2237,1.7946,-3.5367,0.5591,-2.9875,0.095495,1
-0.33071,0.030253,0.16701,-2.9155,3.7349,3.6878,-0.074746,-0.27087,-0.52877,-0.16887,-0.056048,1.9125,-4.2227,4.7866,2.5049,-0.70053,-1.2083,1
-1.8906,-0.83454,-4.7031,1.787,-2.5535,-1.8157,4.9407,-2.4847,-1.2054,-1.4659,2.6385,4.8178,0.092585,0.68682,1.9683,-4.722,-1.1551,1
-0.18949,-1.0112,3.0072,0.057953,4.804,4.1355,2.9005,3.9286,-1.6223,-3.5257,-2.8556,3.6482,-3.9726,2.2476,-1.3811,1.325,-3.5348,1
-1.3299,-0.38521,4.6647,-0.50486,-0.78829,4.4985,0.34058,1.641,-0.27838,0.17807,2.2469,-0.33893,-0.78892,-4.3379,-4.2066,1.9929,-3.3004,1
-2.0729,-0.24224,-1.9159,-2.1683,2.8201,1.5745,4.6022,2.1402,2.1267,-0.10121,2.6216,-2.5195,2.9884,1.4497,-0.63516,-1.1304,-0.6455,1
-1.5804,-0.054486,2.0847,-1.5776,1.0451,-0.67481,-3.5572,3.5918,-4.7482,-4.3154,-4.8714,3.2418,1.5566,-3.8115,-2.632,-3.45,2.0211,1
-0.49547,-0.75428,-1.7009,-2.5464,3.3564,1.3264,-2.9762,2.0881,-4.1895,4.1025,-1.4741,-3.692,-1.6222,-1.139,-3.0387,3.5286,-2.3772,1
-0.20828,-1.3169,-4.2684,4.8786,1.4828,4.6913,-2.4179,-1.2822,-0.36087,-4.4816,-2.3111,-0.31936,3.8804,-3.3684,-0.51167,-4.5829,2.0118,1
-1.6896,-0.63076,-3.2101,-3.6293,4.468,-3.3638,-0.89806,3.5448,2.4888,-4.1207,-0.14367,0.975,1.0263,-4.1194,-0.96701,-4.8646,-4.4816,1
-0.85777,-0.36674,0.39402,3.0855,3.8282,-1.7489,0.26728,-2.8748,-2.6155,3.1723,4.0778,-1.358,3.6302,1.3297,3.2255,2.6144,-3.2902,1
-1.4606,-0.56352,-0.88336,-1.8823,3.8643,0.68351,4.5102,-2.6681,1.5469,0.63211,-1.9916,4.7435,-3.2886,-3.1026,-2.6192,-4.9408,1.3896,1
-0.76991,-0.62033,2.4618,-4.3623,-2.087,1.077,0.48588,4.5852,2.3353,0.41107,1.7247,-4.6068,-1.7533,-4.5573,-2.8687,3.8822,-0.5474,1
-0.92026,-0.96209,2.2813,1.5456,4.6474,1.3216,0.057394,1.3683,1.9558,4.7741,-1.6493,-3.3259,-3.5044,-0.16178,0.75442,2.6826,4.8735,1
-0.80824,-0.84009,1.8594,-1.5473,0.087486,-4.0908,4.8484,0.57866,0.096032,-3.8031,-4.7308,1.3513,4.1122,0.18516,-2.7159,-3.9538,2.5846,1
-0.89228,-1.3306,2.65,-0.86711,-4.5247,-4.5258,1.0927,3.4567,3.5911,-0.26051,-3.6775,2.983,2.4093,-3.4859,4.1611,4.5334,-4.0543,1
-0.5695,-1.0336,4.4649,-2.0979,-4.1895,0.46946,-2.2269,-2.7401,0.8858,-3.1363,-1.5,-0.50765,2.733,-4.19,-0.93891,1.3076,-2.1193,1
-1.0912,-0.63891,1.3048,0.12315,-2.7652,-4.3176,2.2023,0.063732,-2.7812,3.1533,2.1274,0.06635,0.99907,4.7631,4.8063,0.12248,4.0365,1
-1.5249,-0.43131,-4.9014,4.7178,-0.30193,0.70408,-2.365,-3.6386,2.1174,4.4947,1.3016,0.84948,-3.5179,-0.78587,-2.433,-1.2855,3.7949,1
-0.49109,-0.48192,2.1799,0.9427,1.2005,-4.2395,2.4426,-4.9014,-0.76262,2.1358,-0.15198,-0.70047,-2.7981,1.1386,0.73456,-1.983,0.43388,1
-0.0018432,-0.99803,3.0435,2.8857,-4.4316,3.307,3.2241,3.3878,0.15451,-4.5803,1.83,-2.3976,-4.1822,2.8759,1.3211,-4.7685,-3.8259,1
-0.20808,-0.63981,-1.9922,0.20994,-0.63138,4.0577,0.28875,2.0215,-3.4512,2.9821,-1.1104,0.0060568,-1.3557,0.55237,-0.65116,-1.3082,-1.3085,1
-0.21158,-0.55843,3.7586,4.397,1.8707,1.3932,3.7161,4.872,1.5318,0.91818,-0.61212,-3.049,-3.5231,-2.8579,2.8341,4.284,0.65568,1
-0.44821,0.043431,1.7382,-2.8559,-1.4161,-4.8744,-0.48195,-3.6251,-3.6636,-1.106,0.268,-0.047889,-2.0015,-4.0916,-1.517,-3.9715,-3.0632,1
-0.92986,-0.82963,-3.9878,4.5173,-4.8787,2.6866,1.3819,1.5643,2.9945,4.5015,-1.6903,-2.3495,-1.9487,-3.0561,3.3775,-1.464,1.676,1
-0.24105,-1.8988,3.3115,1.392,0.1685,-3.0125,0.34201,3.2632,-4.0559,-0.44044,-2.0397,-0.28456,0.8142,-3.6253,-1.482,-4.1146,-3.9816,1
-0.14561,-0.92339,-0.67783,-0.51068,-1.2758,-1.2577,-0.40902,-4.9016,-1.42,-2.6052,3.8799,-1.3598,-1.6702,-4.8614,-0.23235,0.061648,3.3028,1
-0.86875,-0.15277,-3.6432,-3.5403,2.8114,2.5757,2.7247,-0.56202,2.6105,3.4916,3.6128,4.8191,-1.6786,2.7578,0.45854,-3.8651,2.3811,1
-0.77589,-2.3586,-3.7666,2.1011,1.9455,-3.3508,-1.3571,-0.70937,0.049783,-2.3439,2.0013,-2.2421,3.8655,0.34059,-1.4591,0.97147,-0.26206,1
-1.8016,-0.85844,3.0223,4.1314,2.8706,-2.4746,2.4769,-1.9212,-3.0949,-4.9134,-4.3504,2.8034,0.20202,-0.17361,-4.5529,1.7239,-3.5839,1
0.46785,-0.99248,-1.0638,2.3853,-4.8477,-4.4986,4.2079,0.70892,1.0062,-0.66638,-0.33456,2.7922,-1.1035,1.3103,1.059,0.18768,0.95421,1
-0.64031,-1.4432,0.41334,0.12842,-3.2308,-4.7416,-4.1667,0.40476,-4.5302,3.8206,-3.3383,0.8538,3.8865,-1.2859,-4.1231,-2.9122,3.3125,1
-0.37418,-1.2689,-3.3007,-4.9254,-2.8931,3.6894,-0.066407,3.5474,4.3139,3.2371,-0.53668,1.0419,-4.8983,4.9168,0.061178,3.8798,3.611,1
-0.7828,-1.6824,0.38531,-0.93393,0.18503,-4.7462,-3.0038,-2.8986,3.3789,-2.4466,1.5908,4.1331,-0.97146,3.9567,-2.6639,3.6224,3.6584,1
0.097039,-1.0079,3.7494,-4.4256,0.25564,1.9928,0.17367,1,-0.49926,1.4564,3.4501,4.1743,-1.7578,2.5507,-0.57781,-1.07,-3.9706,1
-0.81843,-1.1184,3.3971,0.32239,-4.6428,-2.3037,-4.1183,2.2663,0.33326,-3.332,0.15407,-0.74644,-0.22612,1.755,-3.0481,-2.5228,-2.0047,1
-1.2,-1.1829,3.9094,-1.8793,0.90397,0.53736,-4.5456,-4.4433,4.246,-2.779,-2.1262,-0.43207,1.7296,3.2738,-3.3229,2.6497,-3.5749,1
-1.4513,-1.8758,3.1633,-4.0399,-1.6668,-4.8571,-3.7589,-3.9163,-2.323,-1.1284,4.0905,3.6874,-4.7188,1.6642,-3.0857,-3.7238,0.4363,1
-1.117,-1.1179,0.68164,-4.6556,-1.7069,-4.3278,3.8252,-4.7924,3.4321,-1.322,4.2127,0.012582,4.1275,-3.0501,-2.5222,2.8799,3.7355,1
-0.38672,-1.2146,-3.322,0.44323,4.4519,1.6907,2.4183,-0.95885,-1.8504,1.5212,-4.2642,1.9234,1.0262,1.6455,3.7192,-3.1232,4.0262,1
-1.2489,-0.91573,-4.1696,1.13,3.5613,3.3079,2.4169,4.7506,3.8216,-1.093,-3.3945,-3.5251,3.9346,-1.437,-0.45334,-0.3871,0.24819,1
-1.6187,-0.77351,0.56289,-4.3614,2.0315,0.33921,-2.327,1.1182,-1.348,1.9321,-0.70485,-0.71488,3.7766,-1.6768,2.8846,0.65867,1.1315,1
-0.69401,-1.5404,-0.63621,2.5881,-2.7433,1.4396,-0.4315,-2.5857,-2.7113,-3.1813,0.52029,-1.2585,1.2096,3.4284,-2.4714,2.9959,4.5459,1
-1.0574,-0.0040155,-3.503,4.1164,3.1856,-0.51149,3.2096,1.8737,-3.8972,-4.9284,-3.9584,1.5756,0.45415,4.7396,4.4855,4.8549,4.6595,1
-1.4576,-1.6403,-3.4222,-3.3547,-2.7193,-1.2029,1.4862,4.4238,-2.1197,-4.2384,-3.6778,-0.98476,0.10105,-3.0457,2.5372,-4.0171,-2.1152,1
-1.1733,-0.6573,-3.3308,-1.0045,2.2045,0.32699,4.7547,2.381,-0.40874,-0.50188,-2.2798,-0.37934,2.7662,2.8837,1.043,1.484,-2.963,1
-1.3014,-0.8951,-1.0584,-2.3773,0.88085,1.1364,-1.6333,1.4932,-2.1286,-4.1431,-0.52969,2.6529,-3.4134,2.2582,0.88167,4.9205,0.57498,1
-1.0199,-1.6042,4.3712,0.30747,-4.7419,-0.97433,4.4921,-4.4884,0.58011,-3.1916,4.0302,3.0643,-2.0016,-0.76795,-4.3876,-4.4512,-0.27902,1
-0.48301,-0.86705,-4.6816,-1.588,-4.4236,-4.6292,3.7394,1.7172,1.2154,-4.9279,3.2498,4.5209,-4.9012,4.0481,2.6297,0.132,0.00048131,1
-0.5846,-1.1276,2.3238,-4.1928,-2.4468,3.0364,-1.7856,2.1482,4.1002,4.553,2.4163,-2.3741,-2.3241,-0.81134,-1.2057,0.67511,-4.2282,1
-0.69097,-0.53398,-1.8965,3.3341,3.1263,-4.4562,-1.5361,0.56247,-0.17884,3.4695,0.9925,-2.8674,-0.20576,2.8293,3.0687,-1.3157,-2.3067,1
0.025195,-0.98218,4.6829,3.9735,-1.488,-4.7631,1.1363,4.0116,1.3598,-0.32431,-2.7467,1.9871,4.3182,-3.4914,-1.2896,1.7098,2.2309,1
-0.69728,-1.2182,-1.1051,1.9263,-1.6882,0.71712,-0.29052,2.9916,4.6413,-1.2167,-2.3159,0.17106,2.8283,-2.5657,-2.5513,2.2389,-1.962,1
-0.25458,-0.82519,-0.94279,3.3724,0.65753,2.8286,-0.20678,-0.77689,-0.47494,-3.8322,-3.6201,-4.8578,0.63293,3.6963,0.75304,-2.4198,1.6497,1
-0.4676,-0.81415,2.4305,3.0333,-4.3069,-3.5976,2.0988,3.331,3.9387,-4.9046,0.99448,-4.7259,-2.0103,-4.5608,-0.59113,-4.0478,4.2076,1
-0.96244,-1.758,0.36798,4.561,0.94948,4.3934,0.74893,1.6259,-3.3476,-1.6054,2.8083,-3.9276,1.1158,-1.9537,-3.0184,-0.012661,-0.30379,1
-0.78944,-0.61417,2.6903,-3.9341,0.83454,-1.267,-3.0135,-2.1077,-4.871,-3.8676,-2.4288,-3.2881,0.4749,-3.5332,-2.594,0.017899,-3.3003,1
-0.99739,-1.7688,-2.5907,-2.1815,-2.8597,3.6297,-1.8624,3.6952,-4.6943,-4.1118,4.7322,1.1936,-4.3245,3.4007,4.7337,-2.0048,-1.258,1
-1.32,-0.36639,-2.2712,4.2629,-1.5631,0.65344,-2.8092,-2.0038,2.3893,-1.3636,-0.22076,1.2756,-0.52118,-3.1639,-4.5157,-1.2813,4.4749,1
-0.78818,-0.32441,2.0216,-4.6619,-1.1818,1.4977,-3.9176,2.3929,-2.9857,-4.2039,4.9618,0.69862,-1.6857,1.6369,3.7436,3.0055,-2.5227,1
-1.6377,0.40068,-3.0898,0.2581,0.80209,2.6239,0.22834,-1.0155,-1.2314,-3.0249,0.5153,-1.4852,-4.9353,-2.5916,2.2044,3.6026,4.8707,1
-0.18181,-1.1246,-1.2307,-1.9513,-2.2075,-4.0969,-3.1157,1.7732,4.4324,2.5953,-4.7168,4.8173,3.1816,-4.4713,-3.9495,0.61628,-2.1296,1
-0.06621,-0.71492,-0.46483,1.4746,2.859,-4.8516,-2.3957,2.6829,-4.7628,0.063747,3.0375,-2.8019,-4.8048,1.1832,-0.53539,-1.2956,1.5692,1
-0.88019,-0.3852,-4.2836,4.4172,0.16857,-4.9062,-4.0516,-0.22255,-3.5923,-2.4523,0.59035,1.254,1.7541,2.8055,-2.0034,0.070083,0.51462,1
-0.71927,-1.6125,3.6491,1.9878,3.6539,-1.976,-1.5795,3.0385,4.0997,0.9139,4.4414,0.10696,-1.3879,-1.3994,3.0638,1.9357,-0.55261,1
-1.2413,-0.3101,-2.8658,-1.5263,0.52232,0.79396,-0.011756,-1.209,0.74027,0.57509,1.7077,-4.8819,1.9381,1.0933,1.7925,4.254,3.5772,1
