K_max	beta	alpha	Best Sigma	Accuracy
50	10	2	-0.8156673322413279	0.9714285714285714
60	1	1	0.8480018530186596	0.9714285714285714
60	1	2	-0.891782762849133	0.9714285714285714
60	5	1	-0.8278469036140874	0.9714285714285714
60	5	2	-0.8056323345704846	0.9714285714285714
60	10	1	-0.8082395642084864	0.9714285714285714
60	10	2	-0.8156673322413279	0.9714285714285714
70	1	1	0.8480018530186596	0.9714285714285714
70	1	2	-0.891782762849133	0.9714285714285714
70	5	1	-0.8278469036140874	0.9714285714285714
70	5	2	-0.8056323345704846	0.9714285714285714
70	10	1	-0.8082395642084864	0.9714285714285714
70	10	2	-0.8156673322413279	0.9714285714285714
80	1	1	0.8480018530186596	0.9714285714285714
80	1	2	-0.891782762849133	0.9714285714285714
80	5	1	-0.8278469036140874	0.9714285714285714
80	5	2	-0.8056323345704846	0.9714285714285714
80	10	1	-0.8082395642084864	0.9714285714285714
80	10	2	-0.8156673322413279	0.9714285714285714
90	1	1	0.8480018530186596	0.9714285714285714
90	1	2	-0.8278469036140874	0.9714285714285714
90	5	1	-0.8278469036140874	0.9714285714285714
90	5	2	-0.8056323345704846	0.9714285714285714
90	10	1	-0.8082395642084864	0.9714285714285714
90	10	2	-0.8156673322413279	0.9714285714285714
100	1	1	0.8480018530186596	0.9714285714285714
100	1	2	-0.8278469036140874	0.9714285714285714
100	5	1	-0.8278469036140874	0.9714285714285714
100	5	2	-0.8056323345704846	0.9714285714285714
100	10	1	-0.8082395642084864	0.9714285714285714
100	10	2	-0.8156673322413279	0.9714285714285714
