K_max	beta	alpha	Best Sigma	Accuracy
80	10	1	0.8121764290722956	0.9714285714285714
80	10	2	-0.8590076903031801	0.9714285714285714
90	1	1	-0.8646617411349274	0.9714285714285714
90	1	2	-0.8024879630211672	0.9714285714285714
90	5	1	-0.8567225056623028	0.9714285714285714
90	5	2	-0.8441019165067623	0.9714285714285714
90	10	1	0.8121764290722956	0.9714285714285714
90	10	2	-0.8590076903031801	0.9714285714285714
100	1	1	-0.8646617411349274	0.9714285714285714
100	1	2	-0.8024879630211672	0.9714285714285714
100	5	1	-0.8567225056623028	0.9714285714285714
100	5	2	-0.8441019165067623	0.9714285714285714
100	10	1	0.8121764290722956	0.9714285714285714
100	10	2	-0.8590076903031801	0.9714285714285714
