K_max	beta	alpha	Best Sigma	Accuracy
40	10	1	0.8630293313028687	0.9714285714285714
40	10	2	-0.8222645062047574	0.9714285714285714
50	1	1	-0.8891711736675791	0.9571428571428572
50	1	2	-0.8641520519699952	0.9714285714285714
50	5	1	0.865207422217792	0.9714285714285714
50	5	2	0.8698286133749661	0.9714285714285714
50	10	1	0.8630293313028687	0.9714285714285714
50	10	2	-0.8222645062047574	0.9714285714285714
60	1	1	-0.8891711736675791	0.9571428571428572
60	1	2	-0.8641520519699952	0.9714285714285714
60	5	1	0.865207422217792	0.9714285714285714
60	5	2	0.8698286133749661	0.9714285714285714
60	10	1	0.8630293313028687	0.9714285714285714
60	10	2	-0.8222645062047574	0.9714285714285714
70	1	1	-0.8891711736675791	0.9571428571428572
70	1	2	-0.8641520519699952	0.9714285714285714
70	5	1	0.865207422217792	0.9714285714285714
70	5	2	0.8698286133749661	0.9714285714285714
70	10	1	0.8630293313028687	0.9714285714285714
70	10	2	-0.8222645062047574	0.9714285714285714
80	1	1	-0.8891711736675791	0.9571428571428572
80	1	2	-0.8641520519699952	0.9714285714285714
80	5	1	0.865207422217792	0.9714285714285714
80	5	2	0.8698286133749661	0.9714285714285714
80	10	1	0.8630293313028687	0.9714285714285714
80	10	2	-0.8222645062047574	0.9714285714285714
90	1	1	-0.8667937389582101	0.9714285714285714
90	1	2	-0.8641520519699952	0.9714285714285714
90	5	1	0.865207422217792	0.9714285714285714
90	5	2	0.8698286133749661	0.9714285714285714
90	10	1	0.8630293313028687	0.9714285714285714
90	10	2	-0.8222645062047574	0.9714285714285714
100	1	1	-0.8667937389582101	0.9714285714285714
100	1	2	-0.8641520519699952	0.9714285714285714
100	5	1	0.865207422217792	0.9714285714285714
100	5	2	0.8698286133749661	0.9714285714285714
100	10	1	0.8630293313028687	0.9714285714285714
100	10	2	-0.8222645062047574	0.9714285714285714
